tid,year
1075952474673041410,2018-12-21
1075878793393463296,2018-12-20
1075878792168685568,2018-12-20
1075870519046610945,2018-12-20
1075846949427908608,2018-12-20
1075833793720795141,2018-12-20
1075832235318804481,2018-12-20
1075775054099542016,2018-12-20
1075732835523330048,2018-12-20
1075732375169060869,2018-12-20
1075729672628068353,2018-12-20
1075726666574544896,2018-12-20
1075721703421042688,2018-12-20
1075718191253504001,2018-12-20
1075713886874148865,2018-12-20
1075621115739832320,2018-12-20
1075617812285132800,2018-12-20
1075594137603375104,2018-12-20
1075528854402256896,2018-12-19
1075406772368785408,2018-12-19
1075404434862235649,2018-12-19
1075401544131076096,2018-12-19
1075397797929775105,2018-12-19
1075386058282545152,2018-12-19
1075368918204719105,2018-12-19
1075367340139798529,2018-12-19
1075210869007622144,2018-12-19
1075210867678109697,2018-12-19
1075197397217828864,2018-12-19
1075197395892404231,2018-12-19
1075193782885326849,2018-12-19
1075159426968027136,2018-12-18
1075071556777336832,2018-12-18
1075067308522000385,2018-12-18
1075021002441220096,2018-12-18
1075018465356996609,2018-12-18
1075016498987573249,2018-12-18
1075011751165485056,2018-12-18
1075004324567285761,2018-12-18
1075001077576151041,2018-12-18
1074993036831191045,2018-12-18
1074989817061093378,2018-12-18
1074774781420015618,2018-12-17
1074711471156805632,2018-12-17
1074697102142382085,2018-12-17
1074657278974939138,2018-12-17
1074650975456124928,2018-12-17
1074652591785721857,2018-12-17
1074407956500889600,2018-12-16
1074403110523678720,2018-12-16
1074401243857108993,2018-12-16
1074401228224950272,2018-12-16
1074339834351759363,2018-12-16
1074323441749319681,2018-12-16
1074319076766433280,2018-12-16
1074313153679450113,2018-12-16
1074306118367805441,2018-12-16
1074302851906707457,2018-12-16
1074399034322927616,2018-12-16
1073982314588323845,2018-12-15
1073974873939169282,2018-12-15
1073965319184678913,2018-12-15
1073945393313013760,2018-12-15
1073944491588022272,2018-12-15
1073763695807877120,2018-12-15
1073761497866747904,2018-12-15
1073737336935071744,2018-12-15
1073703746432049153,2018-12-14
1073703744766922754,2018-12-14
1073643684212682755,2018-12-14
1073643166732042240,2018-12-14
1073643165318635521,2018-12-14
1073617541476569088,2018-12-14
1073615092028203008,2018-12-14
1073327086037741568,2018-12-13
1073312756215021569,2018-12-13
1073279800704262145,2018-12-13
1073276550882172934,2018-12-13
1073269882911903746,2018-12-13
1073269881334849536,2018-12-13
1073248244787015680,2018-12-13
1073248137320509440,2018-12-13
1073210823936495617,2018-12-13
1073207272069890049,2018-12-13
1073205176872435713,2018-12-13
1073195450033950720,2018-12-13
1073209480828067840,2018-12-13
1073002260072935424,2018-12-12
1072836035514634240,2018-12-12
1072832023927185408,2018-12-12
1072614269773119489,2018-12-11
1072565454655406081,2018-12-11
1072564293302976512,2018-12-11
1072483770819846144,2018-12-11
1072480983683870720,2018-12-11
1072478880060067840,2018-12-11
1072471575956504576,2018-12-11
1072468779974713345,2018-12-11
1072464107784323072,2018-12-11
1072462207416446976,2018-12-11
1072459097855938560,2018-12-11
1072317149723717632,2018-12-11
1072312854307581953,2018-12-11
1072098604599394305,2018-12-10
1072095127894667265,2018-12-10
1071939400517500929,2018-12-10
1071898088267284482,2018-12-09
1071764777679114240,2018-12-09
1071760971088228352,2018-12-09
1071547785156136961,2018-12-08
1071545675786137600,2018-12-08
1071481315092910080,2018-12-08
1071479079558213632,2018-12-08
1071479075699490816,2018-12-08
1071454998414921728,2018-12-08
1071434642555920385,2018-12-08
1071408939684806659,2018-12-08
1071408938522996741,2018-12-08
1071389414239162369,2018-12-08
1071387078901030913,2018-12-08
1071382401954267136,2018-12-08
1071252547170721792,2018-12-08
1071177621445230596,2018-12-07
1071159669949911044,2018-12-07
1071146400019169280,2018-12-07
1071132880368132096,2018-12-07
1071114298926292998,2018-12-07
1071076523719909376,2018-12-07
1071076519584268288,2018-12-07
1071076077903040513,2018-12-07
1071055923848855553,2018-12-07
1071053351851356160,2018-12-07
1071036505676808194,2018-12-07
1071030014123098112,2018-12-07
1071015457409384453,2018-12-07
1071009820575186945,2018-12-07
1071006628487540738,2018-12-07
1071003598023221248,2018-12-07
1071001119697108992,2018-12-07
1070879369432850433,2018-12-07
1070877666654519297,2018-12-07
1070877381861277696,2018-12-07
1070875222205759488,2018-12-07
1070844413910368256,2018-12-07
1070837085538525185,2018-12-07
1070726434648440833,2018-12-06
1070698825571012613,2018-12-06
1070521302652469248,2018-12-06
1070504263606890496,2018-12-06
1070328136150200320,2018-12-05
1070315986287583232,2018-12-05
1070314629732163586,2018-12-05
1070312880095068160,2018-12-05
1070306739092889601,2018-12-05
1070299196538961920,2018-12-05
1070298360572198913,2018-12-05
1070110927788347393,2018-12-05
1070110615627333632,2018-12-05
1070089367224549377,2018-12-04
1070089365995642881,2018-12-04
1069990743274676224,2018-12-04
1069990310175014914,2018-12-04
1069972093301862406,2018-12-04
1069970500535902208,2018-12-04
1069968462724980736,2018-12-04
1069962093301022720,2018-12-04
1069960017204469760,2018-12-04
1069778641603780608,2018-12-04
1069678284580012032,2018-12-03
1069631759573225474,2018-12-03
1069621305245409281,2018-12-03
1069619316319035392,2018-12-03
1069614615510859776,2018-12-03
1069613383622803456,2018-12-03
1069588404172726272,2018-12-03
1069584730880974849,2018-12-03
1069581524180324352,2018-12-03
1069577273819443200,2018-12-03
1069575605199482881,2018-12-03
1069441198157455360,2018-12-03
1069324231333289991,2018-12-02
1068887938761662465,2018-12-01
1068887935838228480,2018-12-01
1068826073775964160,2018-12-01
1068744039372152833,2018-12-01
1068743940755660800,2018-12-01
1068705471970902018,2018-12-01
1068704815587438593,2018-12-01
1068704589699002368,2018-12-01
1068687025505595392,2018-12-01
1068661832578158592,2018-12-01
1068601345949687808,2018-11-30
1068600355225690112,2018-11-30
1068516326010830849,2018-11-30
1068491952696557575,2018-11-30
1068444287380025344,2018-11-30
1068442531887632384,2018-11-30
1068346689784696833,2018-11-30
1068339979250675712,2018-11-30
1068336562729938945,2018-11-30
1068319160093032448,2018-11-30
1068294634160287744,2018-11-30
1068275406141149184,2018-11-29
1068274204208812033,2018-11-29
1068271965343862785,2018-11-29
1068266949115695104,2018-11-29
1068266944715878402,2018-11-29
1068264306947411968,2018-11-29
1068181371883909121,2018-11-29
1068181367857397760,2018-11-29
1068120444279103488,2018-11-29
1068116413498429445,2018-11-29
1068110895409233921,2018-11-29
1068106609644183554,2018-11-29
1068001369746022400,2018-11-29
1068000629409398784,2018-11-29
1067924142316494848,2018-11-28
1067812811068383232,2018-11-28
1067792610180456448,2018-11-28
1067791101782831104,2018-11-28
1067788286222057472,2018-11-28
1067775022331236352,2018-11-28
1067624656943935493,2018-11-28
1067623816921272325,2018-11-28
1067788027110526976,2018-11-28
1067787571089031168,2018-11-28
1067775488112902145,2018-11-28
1067775425647136768,2018-11-28
1067775315487924224,2018-11-28
1067775191487533056,2018-11-28
1067576713859817472,2018-11-28
1067494682249318402,2018-11-27
1067494680416407552,2018-11-27
1067410952042283010,2018-11-27
1067404517841518593,2018-11-27
1067398375337791488,2018-11-27
1067395266511347713,2018-11-27
1067280598128095232,2018-11-27
1067276956968906752,2018-11-27
1067276923674533893,2018-11-27
1067151249668214793,2018-11-26
1067151248040824833,2018-11-26
1067142820388052993,2018-11-26
1067142819008122885,2018-11-26
1067142262545674240,2018-11-26
1067066584882126848,2018-11-26
1067063727994884096,2018-11-26
1067015026995879937,2018-11-26
1066876053170339840,2018-11-26
1066873981293260801,2018-11-26
1066793504804913152,2018-11-25
1066790517944606721,2018-11-25
1066788767133040640,2018-11-25
1066786854643662848,2018-11-25
1066689688600281088,2018-11-25
1066685057648214018,2018-11-25
1066682146683846657,2018-11-25
1066670550708301824,2018-11-25
1066665948193669120,2018-11-25
1066480700046655488,2018-11-24
1066478927143677952,2018-11-24
1066402213596151808,2018-11-24
1066116452590239751,2018-11-23
1066116263649382400,2018-11-23
1066017112425185280,2018-11-23
1065952431455068160,2018-11-23
1065948536498544640,2018-11-23
1065743662464802817,2018-11-22
1065718109624066049,2018-11-22
1065623990746710022,2018-11-22
1065601413189984256,2018-11-22
1065583286188158976,2018-11-22
1065581119242940416,2018-11-22
1065576088779272192,2018-11-22
1065575219576926208,2018-11-22
1065403512559992832,2018-11-22
1065400254151954432,2018-11-22
1065368875355787265,2018-11-21
1065368858033299457,2018-11-21
1065368645021388800,2018-11-21
1065359825654169600,2018-11-21
1065357030985252865,2018-11-21
1065351478347530241,2018-11-21
1065346909362143232,2018-11-21
1065261943202738178,2018-11-21
1065247567443869696,2018-11-21
1065225940836458496,2018-11-21
1065225779825598465,2018-11-21
1065102519188275201,2018-11-21
1065088330969305089,2018-11-21
1064971908666613760,2018-11-20
1064734907941994497,2018-11-20
1064703718979969025,2018-11-20
1064623382359085060,2018-11-19
1064596708875747328,2018-11-19
1064544156960387072,2018-11-19
1064540462848098304,2018-11-19
1064534273380757504,2018-11-19
1064526362994778113,2018-11-19
1064312986146414593,2018-11-19
1064246787161145346,2018-11-18
1064245710747590657,2018-11-18
1064227483187318784,2018-11-18
1064216956679716864,2018-11-18
1064209246114459648,2018-11-18
1064168214941319168,2018-11-18
1064227801115578368,2018-11-18
1063987157650485249,2018-11-18
1063840084129017856,2018-11-17
1063835936604090368,2018-11-17
1063834733430206465,2018-11-17
1063834729584054272,2018-11-17
1063833980720504832,2018-11-17
1063758107229257728,2018-11-17
1063631319739953152,2018-11-17
1063593459695669254,2018-11-17
1063593456579354624,2018-11-17
1063591994738515968,2018-11-17
1063591735169871872,2018-11-17
1063549250250960897,2018-11-16
1063517548258447361,2018-11-16
1063516048647995394,2018-11-16
1063515915583655936,2018-11-16
1063170699500642304,2018-11-15
1063169733535678464,2018-11-15
1063168341941063680,2018-11-15
1063161848952836096,2018-11-15
1063084073231544320,2018-11-15
1063081553075625984,2018-11-15
1063046973857718272,2018-11-15
1063042585802039296,2018-11-15
1063038733673525248,2018-11-15
1062849316161753093,2018-11-14
1062830145768165377,2018-11-14
1062796884648120320,2018-11-14
1062791114716000258,2018-11-14
1062789364399390720,2018-11-14
1062459010660622339,2018-11-13
1062455263247155200,2018-11-13
1062450942707228672,2018-11-13
1062429580521168896,2018-11-13
1062391577807601664,2018-11-13
1062382618870726656,2018-11-13
1062371844836261891,2018-11-13
1062333882610171907,2018-11-13
1062333534214520832,2018-11-13
1062331024426913792,2018-11-13
1062311785787744256,2018-11-13
1062443307052265478,2018-11-13
1062336793998180352,2018-11-13
1062153051459469312,2018-11-13
1062047641889095684,2018-11-12
1062045654711713792,2018-11-12
1062020057616793600,2018-11-12
1062005636488142848,2018-11-12
1061962869376540672,2018-11-12
1061957074253418496,2018-11-12
1061954325843468288,2018-11-12
1061952604807274498,2018-11-12
1061840511026298880,2018-11-12
1061724154339110912,2018-11-11
1061650654194745344,2018-11-11
1061645679603400704,2018-11-11
1061632874808520709,2018-11-11
1061623758161625089,2018-11-11
1061554334276747264,2018-11-11
1061383163811893248,2018-11-10
1061382890100002817,2018-11-10
1061335051294728194,2018-11-10
1061334384337399808,2018-11-10
1061259607086112769,2018-11-10
1061171030801158146,2018-11-10
1061168803218948096,2018-11-10
1061107399426220037,2018-11-10
1061104224090628097,2018-11-10
1061003186125856769,2018-11-09
1060993836984324096,2018-11-09
1060964991510110208,2018-11-09
1060960329876697088,2018-11-09
1060958713047961600,2018-11-09
1060949297900834816,2018-11-09
1060942600994050048,2018-11-09
1060938144336367616,2018-11-09
1060924708101644288,2018-11-09
1060923822851874816,2018-11-09
1060908430062481408,2018-11-09
1060723241193484288,2018-11-09
1060515116700045312,2018-11-08
1060511925883285504,2018-11-08
1060256623439110146,2018-11-07
1060256619383193601,2018-11-07
1060194964351660033,2018-11-07
1060162807960870913,2018-11-07
1060155917059219461,2018-11-07
1060153052676702208,2018-11-07
1060148982968733696,2018-11-07
1060141780878979072,2018-11-07
1060138691778301953,2018-11-07
1060130202418864129,2018-11-07
1060061704850206720,2018-11-07
1060058718937800704,2018-11-07
1060056007316045825,2018-11-07
1060022696703070208,2018-11-07
1059897349005283334,2018-11-06
1059896399595225089,2018-11-06
1059880322500833281,2018-11-06
1059870907131445248,2018-11-06
1059870147845017601,2018-11-06
1059867563746824192,2018-11-06
1059844729200930818,2018-11-06
1059844512556703746,2018-11-06
1059844420525268993,2018-11-06
1059844291760152576,2018-11-06
1059844145714487299,2018-11-06
1059844080354627584,2018-11-06
1059844034829737985,2018-11-06
1059843907142467584,2018-11-06
1059843819770990592,2018-11-06
1059843699298000897,2018-11-06
1059843147906322432,2018-11-06
1059842917769068544,2018-11-06
1059842858797223937,2018-11-06
1059842759467646976,2018-11-06
1059842697387753477,2018-11-06
1059842646741528577,2018-11-06
1059842549769220097,2018-11-06
1059833982777544705,2018-11-06
1059827782434328582,2018-11-06
1059695972907921408,2018-11-06
1059674931737300993,2018-11-06
1059673017511485440,2018-11-06
1059672354715041792,2018-11-06
1059671375881928704,2018-11-06
1059630186738737152,2018-11-06
1059623256087506944,2018-11-06
1059618041716228096,2018-11-06
1059612735271505920,2018-11-06
1059611961539915776,2018-11-06
1059573108464648198,2018-11-05
1059561007520116741,2018-11-05
1059557569818181632,2018-11-05
1059550850673229826,2018-11-05
1059505422430801920,2018-11-05
1059493120172322816,2018-11-05
1059470847751131138,2018-11-05
1059469158830796800,2018-11-05
1059464880955277312,2018-11-05
1059460759179198470,2018-11-05
1059439426022137856,2018-11-05
1059435440497934337,2018-11-05
1059433483423178752,2018-11-05
1059317426653933568,2018-11-05
1059310562771984390,2018-11-05
1059264061030969344,2018-11-05
1059258034474704897,2018-11-05
1059230569257680896,2018-11-04
1059220177169063941,2018-11-04
1059174162965716992,2018-11-04
1059152270342975489,2018-11-04
1059114860305362944,2018-11-04
1059109162339180545,2018-11-04
1059108641251442689,2018-11-04
1059108445398491137,2018-11-04
1059108268180733952,2018-11-04
1059108211087892480,2018-11-04
1059108153307086849,2018-11-04
1059108107903733760,2018-11-04
1059107947480051712,2018-11-04
1059107908405944320,2018-11-04
1059107873589026823,2018-11-04
1059107799240790016,2018-11-04
1059106069824397312,2018-11-04
1059106013989736448,2018-11-04
1059105547390205952,2018-11-04
1059105309598384129,2018-11-04
1059105163808595968,2018-11-04
1059105079817584641,2018-11-04
1059104932215906304,2018-11-04
1059104823096819717,2018-11-04
1059104476613799937,2018-11-04
1059104221172260865,2018-11-04
1059101889898430464,2018-11-04
1058913612813791232,2018-11-04
1058898124448677890,2018-11-04
1058896605527597056,2018-11-04
1058893955084025856,2018-11-04
1058857627411718144,2018-11-03
1058856438091710464,2018-11-03
1058829196062048257,2018-11-03
1058829182275411979,2018-11-03
1058827516427808768,2018-11-03
1058825551090237441,2018-11-03
1058820790546821120,2018-11-03
1058781668151050240,2018-11-03
1058762842629984256,2018-11-03
1058759312808558592,2018-11-03
1058758825300365312,2018-11-03
1058715144442781696,2018-11-03
1058711461214724097,2018-11-03
1058702961730306049,2018-11-03
1058691406263451648,2018-11-03
1058687674742120448,2018-11-03
1058673875372908544,2018-11-03
1058553398172237824,2018-11-03
1058531139034451969,2018-11-03
1058521517821190146,2018-11-03
1058519264771096576,2018-11-03
1058498592208494592,2018-11-02
1058491932937203717,2018-11-02
1058490401802371072,2018-11-02
1058482506037641216,2018-11-02
1058477374872920064,2018-11-02
1058388700617498625,2018-11-02
1058356796262412288,2018-11-02
1058354748578033664,2018-11-02
1058187885042716672,2018-11-02
1058182740414226433,2018-11-02
1058128196317728768,2018-11-01
1058119417278676992,2018-11-01
1058100070158098433,2018-11-01
1058065457851351040,2018-11-01
1058065450075086850,2018-11-01
1058064549977473025,2018-11-01
1057997981922873344,2018-11-01
1057838200658579456,2018-11-01
1057838169641639941,2018-11-01
1057837892062666755,2018-11-01
1057810265436090368,2018-11-01
1057797701834813440,2018-11-01
1057728445386539008,2018-10-31
1057715198684000258,2018-10-31
1057714919766925314,2018-10-31
1057683481793302528,2018-10-31
1057674390446448642,2018-10-31
1057655675080314880,2018-10-31
1057654684356395008,2018-10-31
1057638285026254848,2018-10-31
1057637708296794114,2018-10-31
1057624553478897665,2018-10-31
1057620518751428608,2018-10-31
1057619304949133312,2018-10-31
1057614564639019009,2018-10-31
1057612657665171457,2018-10-31
1057618656195174400,2018-10-31
1057325873312026624,2018-10-30
1057325717162213378,2018-10-30
1057325714721124355,2018-10-30
1057288679390097408,2018-10-30
1057254051254013953,2018-10-30
1057249169507803137,2018-10-30
1057247021919297536,2018-10-30
1057243826899877889,2018-10-30
1057110242541080577,2018-10-30
1057109765178966017,2018-10-30
1057109384315265029,2018-10-30
1057108130662899713,2018-10-30
1057106631652196354,2018-10-30
1057106123260678144,2018-10-30
1057105223557283840,2018-10-30
1057102418947858438,2018-10-30
1057092628951502849,2018-10-30
1057090119109406720,2018-10-30
1057088779473903616,2018-10-30
1057087964805783552,2018-10-30
1057069393090355200,2018-10-30
1057067460925505536,2018-10-30
1057063101189836801,2018-10-30
1057059603605831680,2018-10-30
1056923033141698561,2018-10-29
1056922209111994373,2018-10-29
1056919064906469376,2018-10-29
1056885392522260480,2018-10-29
1056880287974649856,2018-10-29
1056879122348195841,2018-10-29
1056700376718684160,2018-10-29
1056592374607024130,2018-10-28
1056589723911757824,2018-10-28
1056394547637485574,2018-10-28
1056391795523895296,2018-10-28
1056299897882923009,2018-10-27
1056299896406450176,2018-10-27
1056276197749985282,2018-10-27
1056270246141681664,2018-10-27
1056220576098992129,2018-10-27
1056200966809288704,2018-10-27
1056184390684995584,2018-10-27
1056182531115102208,2018-10-27
1056182288927649794,2018-10-27
1056181643810168832,2018-10-27
1056180352073547777,2018-10-27
1056180185727418374,2018-10-27
1056179047368134656,2018-10-27
1056178393522339847,2018-10-27
1056175920476766208,2018-10-27
1055987125701742592,2018-10-27
1055938940337672192,2018-10-26
1055932751516332033,2018-10-26
1055893947531382784,2018-10-26
1055887335378874368,2018-10-26
1055881545628704769,2018-10-26
1055872564386398209,2018-10-26
1055846847502258178,2018-10-26
1055826295337172993,2018-10-26
1055822810940129283,2018-10-26
1055820292881350656,2018-10-26
1055719340832686080,2018-10-26
1055600267331285002,2018-10-25
1055599805395812352,2018-10-25
1055598350228246528,2018-10-25
1055559438977900544,2018-10-25
1055555764901822466,2018-10-25
1055555312864952321,2018-10-25
1055548549595873280,2018-10-25
1055548456469778432,2018-10-25
1055531231495024642,2018-10-25
1055531230022766592,2018-10-25
1055529948046331904,2018-10-25
1055527191235227648,2018-10-25
1055494636775657478,2018-10-25
1055458320390217728,2018-10-25
1055418269270716418,2018-10-25
1055414972635926528,2018-10-25
1055412328571850753,2018-10-25
1055273659563171840,2018-10-25
1055246191443763201,2018-10-24
1055170989682757632,2018-10-24
1055127893112696832,2018-10-24
1055077740792160256,2018-10-24
1055075245743374336,2018-10-24
1055065538890735616,2018-10-24
1055064484644089856,2018-10-24
1054874705491120133,2018-10-23
1054852929419730944,2018-10-23
1054775397798178816,2018-10-23
1054771761500377090,2018-10-23
1054770300359991297,2018-10-23
1054759617165754372,2018-10-23
1054755401651179521,2018-10-23
1054732552488083459,2018-10-23
1054588738641178624,2018-10-23
1054564283634266112,2018-10-23
1054560552117133313,2018-10-23
1054556416155910144,2018-10-23
1054554601192488960,2018-10-23
1054545561234427905,2018-10-23
1054543818249388034,2018-10-23
1054486312701517824,2018-10-22
1054461380797943809,2018-10-22
1054460902076862466,2018-10-22
1054454173142380544,2018-10-22
1054451956608049152,2018-10-22
1054451954397667328,2018-10-22
1054432329710608385,2018-10-22
1054430376557535232,2018-10-22
1054356359096033281,2018-10-22
1054356145798856704,2018-10-22
1054354059535269888,2018-10-22
1054351078328885248,2018-10-22
1054348185160896513,2018-10-22
1054187956024590336,2018-10-22
1054142516881248258,2018-10-21
1054091502585069568,2018-10-21
1054088531629490178,2018-10-21
1054087893034172418,2018-10-21
1053839625679183872,2018-10-21
1053807130120200192,2018-10-21
1053740855016574976,2018-10-20
1053684769991454721,2018-10-20
1053682023066288128,2018-10-20
1053662989272793089,2018-10-20
1053661248217202688,2018-10-20
1053658596712431616,2018-10-20
1053657849606234112,2018-10-20
1053655992649506821,2018-10-20
1053485357734408192,2018-10-20
1053484232138358785,2018-10-20
1053456620334678016,2018-10-20
1053448472156749824,2018-10-20
1053432380860456960,2018-10-19
1053355470449127424,2018-10-19
1053338516501889025,2018-10-19
1053336553391452161,2018-10-19
1053285828892463109,2018-10-19
1053285341610668034,2018-10-19
1053124336637247493,2018-10-19
1053121500151074817,2018-10-19
1053102147888328704,2018-10-19
1053076069564071936,2018-10-19
1053074465150578688,2018-10-19
1053070661302669312,2018-10-18
1053056054295113728,2018-10-18
1053033702253424640,2018-10-18
1053013864244219904,2018-10-18
1053008701026693122,2018-10-18
1052964059056885760,2018-10-18
1052950726907969536,2018-10-18
1052947510271111170,2018-10-18
1052947507238658049,2018-10-18
1052914382986973184,2018-10-18
1052888451199262725,2018-10-18
1052885781675687936,2018-10-18
1052883467430694912,2018-10-18
1052741954918866944,2018-10-18
1052681628240281600,2018-10-17
1052653446053154816,2018-10-17
1052644447853453312,2018-10-17
1052641581650640903,2018-10-17
1052618395722559488,2018-10-17
1052615582560923648,2018-10-17
1052614789828993024,2018-10-17
1052612579099521024,2018-10-17
1052609907344715777,2018-10-17
1052608125839265792,2018-10-17
1052608114346926081,2018-10-17
1052556944068755456,2018-10-17
1052556222459727872,2018-10-17
1052539788190986240,2018-10-17
1052537536961306625,2018-10-17
1052532141941301248,2018-10-17
1052529703800721408,2018-10-17
1052527724143763456,2018-10-17
1052522197347119104,2018-10-17
1052388580734263297,2018-10-17
1052387851088867330,2018-10-17
1052369731959820292,2018-10-17
1052368431201341447,2018-10-17
1052344365442588673,2018-10-16
1052340597900627968,2018-10-16
1052270676982333442,2018-10-16
1052268013876064256,2018-10-16
1052268011900555265,2018-10-16
1052233253040640001,2018-10-16
1052232230972678145,2018-10-16
1052219253384994816,2018-10-16
1052217314463100928,2018-10-16
1052213711295930368,2018-10-16
1052200515608690688,2018-10-16
1052186219696803841,2018-10-16
1052184484941049857,2018-10-16
1052183647552491521,2018-10-16
1052181272137801728,2018-10-16
1052173526919196672,2018-10-16
1052171444082360320,2018-10-16
1052168909665824769,2018-10-16
1051992718807830529,2018-10-16
1051984061860904960,2018-10-15
1051962675255603200,2018-10-15
1051956730156994560,2018-10-15
1051861686842474496,2018-10-15
1051832118165139458,2018-10-15
1051814214212485120,2018-10-15
1051811228362919938,2018-10-15
1051807774894624768,2018-10-15
1051801524857384960,2018-10-15
1051604811530072066,2018-10-14
1051561865061502977,2018-10-14
1051559539605164034,2018-10-14
1051558072433463297,2018-10-14
1051473226109513728,2018-10-14
1051471737068670977,2018-10-14
1051559350047821826,2018-10-14
1051534671807467520,2018-10-14
1051319975795933184,2018-10-14
1051317348496490496,2018-10-14
1051280606536105984,2018-10-14
1051217592554323973,2018-10-13
1051213021115285504,2018-10-13
1051211563946975233,2018-10-13
1051168800324931584,2018-10-13
1051166436029358081,2018-10-13
1051156386179141632,2018-10-13
1051114825391239169,2018-10-13
1051111923788513281,2018-10-13
1051103122163204097,2018-10-13
1050918295690465280,2018-10-13
1050906531162677248,2018-10-13
1050872423317471232,2018-10-12
1050869299567562752,2018-10-12
1050861279529893888,2018-10-12
1050832839678353410,2018-10-12
1050826148131860480,2018-10-12
1050810652271529984,2018-10-12
1050788995377049601,2018-10-12
1050777580553588738,2018-10-12
1050754462405537798,2018-10-12
1050747691062493185,2018-10-12
1050746600916754432,2018-10-12
1050743405578457093,2018-10-12
1050518765828489217,2018-10-11
1050509946880708611,2018-10-11
1050436733039534080,2018-10-11
1050421238429077505,2018-10-11
1050396488839430144,2018-10-11
1050395852466995202,2018-10-11
1050230507689189381,2018-10-11
1050198107969982464,2018-10-11
1050197632524660736,2018-10-11
1050189312904581120,2018-10-11
1050187347860627456,2018-10-11
1050152447119908864,2018-10-10
1050152401112637440,2018-10-10
1050130133410045952,2018-10-10
1050129323724816388,2018-10-10
1050111823842893824,2018-10-10
1050078505705373697,2018-10-10
1050066499342401536,2018-10-10
1050064211919933442,2018-10-10
1050054830843199490,2018-10-10
1050008315286171648,2018-10-10
1050005763152904193,2018-10-10
1050005552443609088,2018-10-10
1050005309467611136,2018-10-10
1050005273279127553,2018-10-10
1050005197102157825,2018-10-10
1050005131968827396,2018-10-10
1050005069234692096,2018-10-10
1050005011562926080,2018-10-10
1050004777034309633,2018-10-10
1049849039418679296,2018-10-10
1049832845592723457,2018-10-10
1049831428115062790,2018-10-10
1049829285677203456,2018-10-10
1049786137500217345,2018-10-09
1049781519424712704,2018-10-09
1049781513347194880,2018-10-09
1049776359239643136,2018-10-09
1049775219693375489,2018-10-09
1049738503389675521,2018-10-09
1049700215949860864,2018-10-09
1049692727582048258,2018-10-09
1049690974841135104,2018-10-09
1049690971934511104,2018-10-09
1049665483182694402,2018-10-09
1049651531346321408,2018-10-09
1049648174896504832,2018-10-09
1049640099007356928,2018-10-09
1049638803177127936,2018-10-09
1049635559000469504,2018-10-09
1049635249431437313,2018-10-09
1049473255151755264,2018-10-09
1049445228694962176,2018-10-08
1049385141557030912,2018-10-08
1049383326975373312,2018-10-08
1049380830395609090,2018-10-08
1049373138130280449,2018-10-08
1049367031433383936,2018-10-08
1049321480780099584,2018-10-08
1049292375330361345,2018-10-08
1049000243168206848,2018-10-07
1048946652621541377,2018-10-07
1048745061888880640,2018-10-07
1048743461543763969,2018-10-07
1048737154778759168,2018-10-07
1048693669870501889,2018-10-06
1048668088059584512,2018-10-06
1048665701513187328,2018-10-06
1048606042123395072,2018-10-06
1048419104594558976,2018-10-06
1048583880326963200,2018-10-06
1048324424020254725,2018-10-05
1048324404856414209,2018-10-05
1048226225196552193,2018-10-05
1048197648807854080,2018-10-05
1048196883464818688,2018-10-05
1048173268438536192,2018-10-05
1048172962094964736,2018-10-05
1048172372778471424,2018-10-05
1048015772214353921,2018-10-05
1048012979357270017,2018-10-05
1047984297607618565,2018-10-04
1047974091318149120,2018-10-04
1047931723302887424,2018-10-04
1047928708172894208,2018-10-04
1047903710389534720,2018-10-04
1047853098365079553,2018-10-04
1047847548600377344,2018-10-04
1047842341246173185,2018-10-04
1047822816580722690,2018-10-04
1047673458241560576,2018-10-04
1047849122672390146,2018-10-04
1047637712004636673,2018-10-04
1047495435760427008,2018-10-03
1047493831426498561,2018-10-03
1047489875614883841,2018-10-03
1047487803746074624,2018-10-03
1047486972976095233,2018-10-03
1047477260624773121,2018-10-03
1047475390573371395,2018-10-03
1047472342354604033,2018-10-03
1047469711938736128,2018-10-03
1047465256023445504,2018-10-03
1047334526622597120,2018-10-03
1047319923700060161,2018-10-03
1047309776374259712,2018-10-03
1047309022892707841,2018-10-03
1047296564388147200,2018-10-03
1047294700246454273,2018-10-03
1047234792532529152,2018-10-02
1047234049192775680,2018-10-02
1047189115689754624,2018-10-02
1047175026259189761,2018-10-02
1047159010632355842,2018-10-02
1047156358343282688,2018-10-02
1047139656066842625,2018-10-02
1047137342924959744,2018-10-02
1046925327958708226,2018-10-02
1046922163457011712,2018-10-02
1046919122351792128,2018-10-02
1046733574173544448,2018-10-01
1046715439831797760,2018-10-01
1046714711268622336,2018-10-01
1046711423227842560,2018-10-01
1046708836407685122,2018-10-01
1046473870650290176,2018-09-30
1046456403651698693,2018-09-30
1046443996074127361,2018-09-30
1046230634103025664,2018-09-30
1046201064469549056,2018-09-30
1046200796944191499,2018-09-30
1046136712987103241,2018-09-29
1046135994267963392,2018-09-29
1045832351211835392,2018-09-29
1045444544068812800,2018-09-27
1045098909352235008,2018-09-26
1045052439521624067,2018-09-26
1045052203784962049,2018-09-26
1045031027444514818,2018-09-26
1045031013372579841,2018-09-26
1045003711104331776,2018-09-26
1045002980574089216,2018-09-26
1045002283556253698,2018-09-26
1045001780092956672,2018-09-26
1044991766309621760,2018-09-26
