tid,year
376556729603223552,2013-09-08
376545994210836480,2013-09-08
376545828191870976,2013-09-08
376544721692532736,2013-09-08
376544468952170497,2013-09-08
376542271229153280,2013-09-08
376541942148235264,2013-09-08
376541448923254785,2013-09-08
376505826837794816,2013-09-08
376504998685048832,2013-09-08
376504950765125632,2013-09-08
376504339067858944,2013-09-08
376487692781256704,2013-09-07
376487337016188928,2013-09-07
376486574567227392,2013-09-07
376485611278172160,2013-09-07
376485168246435840,2013-09-07
376484942039240704,2013-09-07
376484533581139968,2013-09-07
376483809921101824,2013-09-07
376483621487792128,2013-09-07
376482993353019392,2013-09-07
376482506100719616,2013-09-07
376482078864711680,2013-09-07
376480928685883393,2013-09-07
376476754036400129,2013-09-07
376475751245434880,2013-09-07
376475093255610369,2013-09-07
376410156277706752,2013-09-07
376334423069032448,2013-09-07
376332609150025728,2013-09-07
376331427216117760,2013-09-07
376330872578146304,2013-09-07
376330543300116480,2013-09-07
376329798588837888,2013-09-07
376328560002486272,2013-09-07
376327719384252416,2013-09-07
376327457634541568,2013-09-07
376326818544246785,2013-09-07
376326101330821120,2013-09-07
376323127393136641,2013-09-07
376322374377172992,2013-09-07
376321192355184640,2013-09-07
376183493803651072,2013-09-07
376183152156606464,2013-09-07
376114891381542912,2013-09-06
376113053903126528,2013-09-06
376112156527587328,2013-09-06
376086902568259584,2013-09-06
376085605844647936,2013-09-06
376081345891405824,2013-09-06
376053255245008896,2013-09-06
376032085279924224,2013-09-06
376019499645816833,2013-09-06
376006848358260736,2013-09-06
375997306950017025,2013-09-06
375973587771224064,2013-09-06
375971865996832768,2013-09-06
375967171664707584,2013-09-06
375965465765769216,2013-09-06
375963354097266688,2013-09-06
375960370957262848,2013-09-06
375795360662556675,2013-09-06
375792361546473472,2013-09-06
375791027824902144,2013-09-06
375760904492957696,2013-09-05
375759969880391681,2013-09-05
375759718251503616,2013-09-05
375758331459403776,2013-09-05
375757214763732992,2013-09-05
375742327689453568,2013-09-05
375735306827218945,2013-09-05
375735114715496448,2013-09-05
375721267686412288,2013-09-05
375708516712845312,2013-09-05
375705302382817281,2013-09-05
375690260014845952,2013-09-05
375660569581613056,2013-09-05
375658171819622400,2013-09-05
375658149446823936,2013-09-05
375650504778346496,2013-09-05
375609403376144384,2013-09-05
375600452882423808,2013-09-05
375600015714316288,2013-09-05
375597410925682688,2013-09-05
375579746996060161,2013-09-05
375577886348312576,2013-09-05
375577636141268992,2013-09-05
375577511473983488,2013-09-05
375575931009900544,2013-09-05
375553572030910464,2013-09-05
375553441982324736,2013-09-05
375553005627928576,2013-09-05
375549782313668608,2013-09-05
375548299287490560,2013-09-05
375547872730963968,2013-09-05
375546809122570240,2013-09-05
375476664756875264,2013-09-05
375476434850291712,2013-09-05
375475627358711808,2013-09-05
375475232611778560,2013-09-05
375473972739321856,2013-09-05
375473496954261505,2013-09-05
375472799466680320,2013-09-05
375472403431702528,2013-09-05
375470671427813377,2013-09-05
375466274895450112,2013-09-05
375465828265000960,2013-09-05
375464430945189888,2013-09-05
375393448805015552,2013-09-04
375392555375939584,2013-09-04
375373304799846401,2013-09-04
375365520964337664,2013-09-04
375365504405229569,2013-09-04
375356418208960512,2013-09-04
375352395980484609,2013-09-04
375348343234256897,2013-09-04
375347932943220736,2013-09-04
375341257007968256,2013-09-04
375333815897448450,2013-09-04
375327383101788161,2013-09-04
375307391635451904,2013-09-04
375294599180214272,2013-09-04
375291615423643648,2013-09-04
375250982667436033,2013-09-04
375250794657767424,2013-09-04
375250641179795457,2013-09-04
375235755670790144,2013-09-04
375233781718077440,2013-09-04
375233358395342848,2013-09-04
375079451404828672,2013-09-04
375078830366814208,2013-09-04
375075774644363264,2013-09-04
375073730105733120,2013-09-04
375072117068668928,2013-09-04
375071413465784320,2013-09-04
375071305311473664,2013-09-04
375070753387184128,2013-09-04
375070513565274112,2013-09-04
375070157108178944,2013-09-04
375068801983082498,2013-09-04
375002156568694784,2013-09-03
374994198795001856,2013-09-03
374983974289801216,2013-09-03
374981503081394177,2013-09-03
374981339948130304,2013-09-03
374980552677285888,2013-09-03
374971875757015040,2013-09-03
374967792497209344,2013-09-03
374967222512267264,2013-09-03
374955998576136192,2013-09-03
374953740756733952,2013-09-03
374872460010991616,2013-09-03
374856482535538688,2013-09-03
374852923165253632,2013-09-03
374713333347532800,2013-09-03
374713012877524992,2013-09-03
374712124620406784,2013-09-03
374701187440050176,2013-09-03
374690597602594816,2013-09-03
374688033960103936,2013-09-03
374686006509068288,2013-09-03
374684221279055872,2013-09-03
374683833456922624,2013-09-03
374682457691684864,2013-09-02
374682154388975616,2013-09-02
374682026362015744,2013-09-02
374681496613040128,2013-09-02
374681201552158721,2013-09-02
374680542320803840,2013-09-02
374680057438294016,2013-09-02
374678143631884288,2013-09-02
374678039223099392,2013-09-02
374677676025712641,2013-09-02
374676161957478401,2013-09-02
374666984929361920,2013-09-02
374661543654600704,2013-09-02
374661005596692480,2013-09-02
374639256507277312,2013-09-02
374406963989598209,2013-09-02
374363293408047104,2013-09-02
374361164547100672,2013-09-02
374358923618578432,2013-09-02
374358822338695168,2013-09-02
374358182938030080,2013-09-02
374357806251794432,2013-09-02
374356124583342080,2013-09-02
374354821698318336,2013-09-02
374127116704833536,2013-09-01
374126787493892096,2013-09-01
374125569946177536,2013-09-01
374123941788647424,2013-09-01
374123730462851072,2013-09-01
374122444204023808,2013-09-01
374121792681811968,2013-09-01
374121577350463488,2013-09-01
374120122778386432,2013-09-01
374119714009915392,2013-09-01
374119353085857792,2013-09-01
374119011245895680,2013-09-01
374118422613094400,2013-09-01
374017192142323713,2013-09-01
374016927905361920,2013-09-01
373776483996942336,2013-08-31
373775827085062144,2013-08-31
373775742951489536,2013-08-31
373774502809075713,2013-08-31
373747038938480641,2013-08-31
373745879846748160,2013-08-31
373745497930207232,2013-08-31
373743866538901504,2013-08-31
373743492151136256,2013-08-31
373742774597992448,2013-08-31
373741348828221440,2013-08-31
373739767323951104,2013-08-31
373736898558459904,2013-08-31
373736312979070976,2013-08-31
373734257950490625,2013-08-31
373581528405905408,2013-08-30
373578661343272960,2013-08-30
373562973039902720,2013-08-30
373561557328072704,2013-08-30
373561260321046528,2013-08-30
373560924227272704,2013-08-30
373559675679432704,2013-08-30
373559144663773184,2013-08-30
373558245463703554,2013-08-30
373557904861069312,2013-08-30
373527227935518720,2013-08-30
373524950650724352,2013-08-30
373523104766894081,2013-08-30
373508289838858240,2013-08-30
373504938451550209,2013-08-30
373482861396901889,2013-08-30
373412281528639488,2013-08-30
373406887112622080,2013-08-30
373404092963749888,2013-08-30
373402760081055744,2013-08-30
373399603846324225,2013-08-30
373399399072038912,2013-08-30
373395752267288576,2013-08-30
373395049507454976,2013-08-30
373394856774995968,2013-08-30
373302234790264832,2013-08-30
373301622962937856,2013-08-30
373300170282508288,2013-08-30
373299902731661312,2013-08-30
373299586657701888,2013-08-30
373299242372464640,2013-08-30
373298796664733696,2013-08-30
373297168402366464,2013-08-30
373294566872715264,2013-08-30
373285906041425920,2013-08-30
373285578659598336,2013-08-30
373284920225181696,2013-08-30
373220464321372160,2013-08-29
373218179247783936,2013-08-29
373216892246589440,2013-08-29
373212718096211968,2013-08-29
373177385505419264,2013-08-29
373174690551844865,2013-08-29
373159546526924800,2013-08-29
373158589159858176,2013-08-29
373157039301607424,2013-08-29
373156694664024064,2013-08-29
373154339873103872,2013-08-29
373146637184401408,2013-08-29
373145053482319872,2013-08-29
373139304932851712,2013-08-29
373130303768121344,2013-08-29
373125728771923968,2013-08-29
373125315800727552,2013-08-29
373125043292606464,2013-08-29
373121062998798337,2013-08-29
373114760234950657,2013-08-29
373109120552800256,2013-08-29
373089917200777216,2013-08-29
373087155796451329,2013-08-29
373060025134374912,2013-08-29
373058887404228608,2013-08-29
373057367321374720,2013-08-29
373056118811295744,2013-08-29
373054743742275584,2013-08-29
372947204723732480,2013-08-29
372945856204668929,2013-08-29
372944399556415489,2013-08-29
372944249375162368,2013-08-29
372943068267573249,2013-08-29
372942065682108416,2013-08-29
372941456438493184,2013-08-29
372940049815719936,2013-08-29
372939913995759616,2013-08-29
372939643878387712,2013-08-29
372938776567627776,2013-08-29
372938559906672640,2013-08-29
372938319472365568,2013-08-29
372922958081441792,2013-08-29
372922325953703936,2013-08-29
372827791441420288,2013-08-28
372827148836286464,2013-08-28
372826911841349633,2013-08-28
372826699542441984,2013-08-28
372826473213603840,2013-08-28
372826178848964609,2013-08-28
372825824904220672,2013-08-28
372825578673410048,2013-08-28
372825367750250496,2013-08-28
372819546635112449,2013-08-28
372813033489182720,2013-08-28
372809711671705600,2013-08-28
372807553148669952,2013-08-28
372797382758395904,2013-08-28
372795204710830080,2013-08-28
372790753564446720,2013-08-28
372788812201484288,2013-08-28
372783630130499584,2013-08-28
372781203239104512,2013-08-28
372775223117893632,2013-08-28
372770321192849408,2013-08-28
372760620258430976,2013-08-28
372760066388004864,2013-08-28
372759689194250241,2013-08-28
372759471212068865,2013-08-28
372759223504879616,2013-08-28
372719609058586624,2013-08-28
372713362796212224,2013-08-28
372686230976466944,2013-08-28
372684121484840960,2013-08-28
372683718521278464,2013-08-28
372682426365276160,2013-08-28
372515874558984194,2013-08-28
372501294243938304,2013-08-27
372499029261049856,2013-08-27
372451858935062529,2013-08-27
372445021590396928,2013-08-27
372391133109698561,2013-08-27
372386314907181056,2013-08-27
372381431021846528,2013-08-27
372381158303993858,2013-08-27
372380500406448128,2013-08-27
372178335121805312,2013-08-27
372098954705383424,2013-08-26
372098152569921536,2013-08-26
372087429626200064,2013-08-26
372085629728731136,2013-08-26
372073488254640130,2013-08-26
372069159774875648,2013-08-26
372067194546290688,2013-08-26
372061788277178368,2013-08-26
372057371104641024,2013-08-26
372054054962094080,2013-08-26
372053275018682371,2013-08-26
372052422710947841,2013-08-26
372002690445766657,2013-08-26
372002575463096320,2013-08-26
372002505850253312,2013-08-26
371990783911395328,2013-08-26
371949781415129089,2013-08-26
371737320443371521,2013-08-25
371736818120941568,2013-08-25
371736549748400128,2013-08-25
371733582701936640,2013-08-25
371732791626842112,2013-08-25
371732587896901632,2013-08-25
371727770071871488,2013-08-25
371727073242787840,2013-08-25
371724959229693952,2013-08-25
371724750084915201,2013-08-25
371722752660869121,2013-08-25
371721357970898944,2013-08-25
371720569848623104,2013-08-25
371719162441527296,2013-08-25
371717191613550592,2013-08-25
371715383033860097,2013-08-25
371594969100062721,2013-08-25
371511355020685312,2013-08-25
371510803431981057,2013-08-25
371508906306306048,2013-08-25
371477283095478272,2013-08-25
371477142414295040,2013-08-25
371401860344983552,2013-08-24
371380991388291072,2013-08-24
371380587137093632,2013-08-24
371379073496645632,2013-08-24
371376359014412289,2013-08-24
371219696559067136,2013-08-24
370965030813966336,2013-08-23
370964330382385152,2013-08-23
370867251064623104,2013-08-23
370734176020217856,2013-08-23
370723160813215745,2013-08-23
370722789659258880,2013-08-23
370721135614513152,2013-08-23
370648238807728128,2013-08-22
370647158589911040,2013-08-22
370647067204403201,2013-08-22
370646987227414529,2013-08-22
370646948081975296,2013-08-22
370645030349701120,2013-08-22
370640173198884864,2013-08-22
370635709045960704,2013-08-22
370635049508429824,2013-08-22
370634216683216896,2013-08-22
370633972465688576,2013-08-22
370619947904270336,2013-08-22
370614195189850112,2013-08-22
370609298306392065,2013-08-22
370609134715940864,2013-08-22
370596719601258496,2013-08-22
370587318542811137,2013-08-22
370581103620276224,2013-08-22
370580507660017665,2013-08-22
370539313052016640,2013-08-22
370538848285384704,2013-08-22
370538185602117632,2013-08-22
370370567524057088,2013-08-22
370368644083351552,2013-08-22
370367931974430720,2013-08-22
370367747689295872,2013-08-22
370367633084129280,2013-08-22
370366974842642432,2013-08-22
370366741026963456,2013-08-22
370365757550780416,2013-08-22
370364934540247040,2013-08-22
370364741258326016,2013-08-22
370363856365060096,2013-08-22
370363360359243776,2013-08-22
370362469799448576,2013-08-22
370362111383592960,2013-08-22
370361595123499008,2013-08-22
370273897561591808,2013-08-21
370260622757212160,2013-08-21
370253527412523008,2013-08-21
370253148213870592,2013-08-21
370242347683946496,2013-08-21
370235771292110848,2013-08-21
370233805354713088,2013-08-21
370225204108066816,2013-08-21
370224647519760384,2013-08-21
370223776291487744,2013-08-21
370222481908305923,2013-08-21
370222253838839808,2013-08-21
370217256086552576,2013-08-21
370207418153590784,2013-08-21
370203584031252480,2013-08-21
370202514685046784,2013-08-21
370200907834597377,2013-08-21
370195652527288320,2013-08-21
370144345204477952,2013-08-21
370143719485612032,2013-08-21
370032861426241536,2013-08-21
370031210351058944,2013-08-21
370030886060048384,2013-08-21
370030460178800640,2013-08-21
370030375906869248,2013-08-21
370028601745608704,2013-08-21
370028393255149568,2013-08-21
370028166901170176,2013-08-21
370025876148469760,2013-08-21
370024995717939200,2013-08-21
370023981514248192,2013-08-21
370022928639098880,2013-08-21
370020128232341504,2013-08-21
370018224534208512,2013-08-21
370017998087933952,2013-08-21
370017580347842560,2013-08-21
370006715183677440,2013-08-21
369992870213591040,2013-08-21
369927719397507072,2013-08-20
369927065660715008,2013-08-20
369926661644357632,2013-08-20
369926270814924801,2013-08-20
369922250989789184,2013-08-20
369921067453661184,2013-08-20
369920796392566784,2013-08-20
369920100398166016,2013-08-20
369890037501927424,2013-08-20
369889992648060929,2013-08-20
369878844917833728,2013-08-20
369856155109294080,2013-08-20
369799276458962944,2013-08-20
369795648520208384,2013-08-20
369795197158572032,2013-08-20
369794542247378944,2013-08-20
369793287760396288,2013-08-20
369618844622815232,2013-08-20
369618387523354624,2013-08-20
369575982669115392,2013-08-19
369575807984746496,2013-08-19
369575660143919104,2013-08-19
369575495077081089,2013-08-19
369575360662237184,2013-08-19
369569740542337024,2013-08-19
369569630467014657,2013-08-19
369550581792141312,2013-08-19
369550384806641664,2013-08-19
369547001265786881,2013-08-19
369523525817602048,2013-08-19
369445348642529280,2013-08-19
369443709026172928,2013-08-19
369439265446309888,2013-08-19
369229268712030209,2013-08-18
369224068572004354,2013-08-18
369222997107671040,2013-08-18
369221763302817793,2013-08-18
369208744699117568,2013-08-18
369177048373157888,2013-08-18
369176943159046145,2013-08-18
369172353470586880,2013-08-18
369169282778689536,2013-08-18
369160713652019202,2013-08-18
369160513726328832,2013-08-18
369159386016382976,2013-08-18
369066267971297280,2013-08-18
369065000138063874,2013-08-18
368950420284010496,2013-08-18
368934930790629376,2013-08-18
368934294334361600,2013-08-18
368925015875395584,2013-08-18
368694693577494529,2013-08-17
368645256230617088,2013-08-17
368630559934660608,2013-08-17
368630413742194688,2013-08-17
368629090720313344,2013-08-17
368625837655875584,2013-08-17
368623027933556736,2013-08-17
368563292823752704,2013-08-17
368559524682022912,2013-08-17
368557718451126273,2013-08-17
368555720410529792,2013-08-17
368464576628531202,2013-08-16
368435802167975938,2013-08-16
368423571116158977,2013-08-16
368393685622214656,2013-08-16
368385209416155139,2013-08-16
368380669572816896,2013-08-16
368347034837086208,2013-08-16
368267511332360192,2013-08-16
368265995548622848,2013-08-16
368265699229433856,2013-08-16
368264552137654272,2013-08-16
368263577964380160,2013-08-16
368261150905233408,2013-08-16
368260013791641600,2013-08-16
368258757467570176,2013-08-16
368257823576436736,2013-08-16
368181892224655361,2013-08-16
368122692282490880,2013-08-15
368122598611099648,2013-08-15
368122380440178688,2013-08-15
368118046889480192,2013-08-15
368108362531373056,2013-08-15
368107404455452672,2013-08-15
368092148647739394,2013-08-15
368088767279529984,2013-08-15
368082390008078336,2013-08-15
368079434495954944,2013-08-15
368078728053534720,2013-08-15
368077652319404032,2013-08-15
368077018140643329,2013-08-15
368076579160616960,2013-08-15
368075246563119105,2013-08-15
368068862152962048,2013-08-15
368037788211376129,2013-08-15
368037479615455232,2013-08-15
368037077050335232,2013-08-15
368035730313867264,2013-08-15
368035115558899712,2013-08-15
368018835645157376,2013-08-15
368010552074723328,2013-08-15
368009005857140738,2013-08-15
368000231105130496,2013-08-15
367999960488624128,2013-08-15
367999473160818688,2013-08-15
367998804525842432,2013-08-15
367997889974657024,2013-08-15
367997379020345344,2013-08-15
367996984923529216,2013-08-15
367993989712343040,2013-08-15
367978789374267392,2013-08-15
367978602639683584,2013-08-15
367977996541788160,2013-08-15
367977730031501312,2013-08-15
367977562473250816,2013-08-15
367976526958321664,2013-08-15
367963767268982784,2013-08-15
367961726551343104,2013-08-15
367957913702522881,2013-08-15
367847369062490112,2013-08-15
367845139160772608,2013-08-15
367733691402833921,2013-08-14
367727413871923200,2013-08-14
367724165131808768,2013-08-14
367702452184702977,2013-08-14
367697365546700801,2013-08-14
367696433798844419,2013-08-14
367593413270843393,2013-08-14
367591514463293440,2013-08-14
367590202510155776,2013-08-14
367588643139227648,2013-08-14
367587776050761728,2013-08-14
367564095706636288,2013-08-14
367563824293216256,2013-08-14
367563203007766528,2013-08-14
367486510884716544,2013-08-14
367485899745267712,2013-08-14
367485836839124992,2013-08-14
367484878641954816,2013-08-14
367484566015311872,2013-08-14
367389383264968704,2013-08-13
367381471910043648,2013-08-13
367373192186191873,2013-08-13
367371586602418176,2013-08-13
367370663956185089,2013-08-13
367370608356511744,2013-08-13
367359861723365376,2013-08-13
367355679394115585,2013-08-13
367354162956091392,2013-08-13
367345871731441664,2013-08-13
367345334873108480,2013-08-13
367344710399954945,2013-08-13
367322775318302720,2013-08-13
367308310573096960,2013-08-13
367307074746585090,2013-08-13
367280967703990273,2013-08-13
367279647492292608,2013-08-13
367279084801232896,2013-08-13
367278802952404992,2013-08-13
367278476681691136,2013-08-13
367223764620414977,2013-08-13
367217461328105472,2013-08-13
367217180448161792,2013-08-13
367216890814693376,2013-08-13
367216214416044032,2013-08-13
367215878943043584,2013-08-13
367214991407349761,2013-08-13
367214623541719040,2013-08-13
367213676459479040,2013-08-13
367212824965431296,2013-08-13
367212227809783808,2013-08-13
367121085336416256,2013-08-13
367120658473684992,2013-08-13
367115406710173696,2013-08-13
367115205677158400,2013-08-13
367115044309700608,2013-08-13
367114738469466112,2013-08-13
367114109734891520,2013-08-13
367112969249112064,2013-08-13
367112386689642496,2013-08-13
367111166231064577,2013-08-13
367110934487392256,2013-08-13
367109888788664320,2013-08-13
367109508570812416,2013-08-13
367108037204783104,2013-08-13
367106281104240640,2013-08-13
367106079878307840,2013-08-13
367105624183939072,2013-08-13
367105208230612992,2013-08-13
367104224301416448,2013-08-13
367102343936221184,2013-08-13
367101721304391680,2013-08-13
367100751275102208,2013-08-13
367100236076158976,2013-08-13
367096491263164416,2013-08-13
367094391779119104,2013-08-13
367029015116128256,2013-08-12
367028662563897344,2013-08-12
367028268072841216,2013-08-12
367027987687804929,2013-08-12
367025736445460480,2013-08-12
366979371908612097,2013-08-12
366978758126743552,2013-08-12
366978429930848257,2013-08-12
366977211355508736,2013-08-12
366976488664338432,2013-08-12
366972473205465091,2013-08-12
366970226144849920,2013-08-12
366907221105328129,2013-08-12
366793634642804736,2013-08-12
366792463341457408,2013-08-12
366790107002437632,2013-08-12
366787709387280384,2013-08-12
366677344615800832,2013-08-11
366669011028680704,2013-08-11
366647823770861568,2013-08-11
366570738955714561,2013-08-11
366570051580604416,2013-08-11
366569040136765441,2013-08-11
366568971039813633,2013-08-11
366564430667972609,2013-08-11
366562203136036864,2013-08-11
366561632865886208,2013-08-11
366559129059332098,2013-08-11
366547993656180736,2013-08-11
366547382994866176,2013-08-11
366528211070365696,2013-08-11
366516221660766208,2013-08-11
366509067847483393,2013-08-11
366183890169245696,2013-08-10
366180158719270912,2013-08-10
366130137420398592,2013-08-10
366129918096064513,2013-08-10
366005256582213634,2013-08-10
365934725854019584,2013-08-09
365932588784816128,2013-08-09
365932381661708289,2013-08-09
365927944356507648,2013-08-09
365925204679077889,2013-08-09
365922569272041472,2013-08-09
365922493510324226,2013-08-09
365921078238916608,2013-08-09
365920251365429248,2013-08-09
365903717930762242,2013-08-09
365902801169166336,2013-08-09
365900703060865024,2013-08-09
365895330866274305,2013-08-09
365894862635151361,2013-08-09
365894748256473088,2013-08-09
365874778936057857,2013-08-09
365874690062950401,2013-08-09
365866281150316544,2013-08-09
365865771076820993,2013-08-09
365865467279187968,2013-08-09
365865276216061954,2013-08-09
365849470748999680,2013-08-09
365849392311316480,2013-08-09
365849352113098752,2013-08-09
365842200157896706,2013-08-09
365841648430759938,2013-08-09
365841232687140864,2013-08-09
365697404898512897,2013-08-09
365697117274128385,2013-08-09
365694278845997057,2013-08-09
365662432598822913,2013-08-09
365662267557158912,2013-08-09
365661758108598272,2013-08-09
365660872053497856,2013-08-09
365659853521293313,2013-08-09
365659573878665216,2013-08-09
365658755695783936,2013-08-09
365657982605856769,2013-08-09
365559403350462464,2013-08-08
365558482549743617,2013-08-08
365557700697931776,2013-08-08
365557177294913537,2013-08-08
365557069320949760,2013-08-08
365556944334884866,2013-08-08
365554681281384448,2013-08-08
365540258282090497,2013-08-08
365529136812408832,2013-08-08
365524458091462656,2013-08-08
365470294703476737,2013-08-08
365469201969848320,2013-08-08
365469003646382080,2013-08-08
365467714233446400,2013-08-08
365467350914449410,2013-08-08
365354103594958848,2013-08-08
365339525267996673,2013-08-08
365335952866017282,2013-08-08
365285645310111746,2013-08-08
365231886823469058,2013-08-07
365226714416164864,2013-08-07
365209195500412928,2013-08-07
365206438282407937,2013-08-07
365206251778486272,2013-08-07
365205918046105600,2013-08-07
365205457100488705,2013-08-07
365204722610749442,2013-08-07
365203513736835072,2013-08-07
365197943634006016,2013-08-07
365179479347314688,2013-08-07
365175302185431040,2013-08-07
365173587574931457,2013-08-07
365171841507147776,2013-08-07
365168529487560704,2013-08-07
365166136750383104,2013-08-07
365145853708603393,2013-08-07
365133246155067393,2013-08-07
365133032925048832,2013-08-07
365122623627206660,2013-08-07
365119748528279552,2013-08-07
364972292108853248,2013-08-07
364923025558224896,2013-08-07
364922551912251393,2013-08-07
364921912813559808,2013-08-07
364921560533962753,2013-08-07
364921455781216256,2013-08-07
364919985916743681,2013-08-07
364918860794707972,2013-08-07
364916698136068096,2013-08-07
364842516689850368,2013-08-06
364826179854807040,2013-08-06
364825721836802049,2013-08-06
364809239853666304,2013-08-06
364802534201769985,2013-08-06
364797866931273728,2013-08-06
364797336058216448,2013-08-06
364795134417698816,2013-08-06
364773836236931074,2013-08-06
364770794598957060,2013-08-06
364764518083067904,2013-08-06
364756200648212482,2013-08-06
364750661474197504,2013-08-06
364744604727255044,2013-08-06
364586300671664128,2013-08-06
364574937794625536,2013-08-06
364574461887909888,2013-08-06
364574330518122499,2013-08-06
364573551531012096,2013-08-06
364573427551580160,2013-08-06
364572976953311232,2013-08-06
364572712108171264,2013-08-06
364572183462297600,2013-08-06
364539292674424832,2013-08-06
364536159961362432,2013-08-05
364531656251949056,2013-08-05
364530078895837184,2013-08-05
364492508719362048,2013-08-05
364489400056414208,2013-08-05
364475688515936256,2013-08-05
364467821587083264,2013-08-05
364466995376291840,2013-08-05
364466528684490752,2013-08-05
364466300698898432,2013-08-05
364466132532461568,2013-08-05
364456788554285056,2013-08-05
364436828339703809,2013-08-05
364406606668111873,2013-08-05
364398508356280321,2013-08-05
364398103752736768,2013-08-05
364395956206600192,2013-08-05
364394989037436928,2013-08-05
364388300519243777,2013-08-05
364371476754862080,2013-08-05
364234367813431296,2013-08-05
364198206017507329,2013-08-05
364194234678915072,2013-08-05
364193448280489984,2013-08-05
364185533410709504,2013-08-05
364184964688277504,2013-08-05
364184780948402176,2013-08-05
364178895358013440,2013-08-05
364177841178411008,2013-08-05
363905242100146176,2013-08-04
363495431306608640,2013-08-03
363388055102562304,2013-08-02
363382665262530564,2013-08-02
363377683142422528,2013-08-02
363373777809190912,2013-08-02
363370866484051968,2013-08-02
363364320781930497,2013-08-02
363358378157805570,2013-08-02
363346034602160128,2013-08-02
363341175727456256,2013-08-02
363323181156663297,2013-08-02
363312244748070912,2013-08-02
363300123985453058,2013-08-02
363299653753634816,2013-08-02
363292596686163969,2013-08-02
363289230162030592,2013-08-02
363284979985686528,2013-08-02
363284875362574336,2013-08-02
363226423659859968,2013-08-02
363145668816158722,2013-08-02
363144479961657344,2013-08-02
363142430327308288,2013-08-02
363142013698719744,2013-08-02
363141282006175745,2013-08-02
363140322047836160,2013-08-02
363139950029848576,2013-08-02
363138772437073920,2013-08-02
363137588632518656,2013-08-02
363136400155504640,2013-08-02
363084842214232064,2013-08-01
363050093680664576,2013-08-01
363047254266884096,2013-08-01
363046556171112448,2013-08-01
363045651786899456,2013-08-01
363045569255579648,2013-08-01
363045538830106625,2013-08-01
363040727996968960,2013-08-01
363038586733477888,2013-08-01
363037924935204864,2013-08-01
363023123999760387,2013-08-01
363022949038559232,2013-08-01
363008524516724736,2013-08-01
363008114582228992,2013-08-01
362999858317099008,2013-08-01
362990986026172416,2013-08-01
362989715579867136,2013-08-01
362989122232647680,2013-08-01
362988508920545280,2013-08-01
362983025509797890,2013-08-01
362969125095608321,2013-08-01
362944749616893952,2013-08-01
362939361840476160,2013-08-01
362911998147047424,2013-08-01
362909691833094144,2013-08-01
362909368674566145,2013-08-01
362908975630532609,2013-08-01
362904880035266560,2013-08-01
362904385073844224,2013-08-01
362887105208266753,2013-08-01
362885694290534400,2013-08-01
362884758843310080,2013-08-01
362884519168192513,2013-08-01
362836958126411776,2013-08-01
362827897859739648,2013-08-01
362823932094590976,2013-08-01
362822633915551745,2013-08-01
362821793666441216,2013-08-01
362821633846677505,2013-08-01
362819234797068289,2013-08-01
362719748083023873,2013-07-31
362671715240787970,2013-07-31
362667393266356225,2013-07-31
362664913472200705,2013-07-31
362664590271721472,2013-07-31
362663942276907011,2013-07-31
362663143706603521,2013-07-31
362660033646952449,2013-07-31
362659468233801731,2013-07-31
362655023752167424,2013-07-31
362646224693772290,2013-07-31
362645655749001217,2013-07-31
362635601977159681,2013-07-31
362627740274397185,2013-07-31
362624320243109888,2013-07-31
362605242547830784,2013-07-31
362554222052519939,2013-07-31
362553891650408448,2013-07-31
362553409875881984,2013-07-31
362547437484773376,2013-07-31
362546247145504768,2013-07-31
362544287369543680,2013-07-31
362541531871186947,2013-07-31
362540652610846721,2013-07-31
362538023692402688,2013-07-31
362506695487913985,2013-07-31
362504969993195521,2013-07-31
362504854674997249,2013-07-31
362503814911238144,2013-07-31
362361762252722176,2013-07-30
362279593870229505,2013-07-30
362253987065499651,2013-07-30
362246337070243843,2013-07-30
362225476590256128,2013-07-30
362218621428187137,2013-07-30
362215996246851585,2013-07-30
362215132052471808,2013-07-30
362213822905331713,2013-07-30
362211694807760897,2013-07-30
362211312962506755,2013-07-30
362209197200379904,2013-07-30
362208633196527616,2013-07-30
362081891911868417,2013-07-30
361963195474247682,2013-07-29
361938482387632129,2013-07-29
361937654478147584,2013-07-29
361937071692197891,2013-07-29
361926412438994944,2013-07-29
361911076486520832,2013-07-29
361910176942530561,2013-07-29
361906775370366976,2013-07-29
361880360289705985,2013-07-29
361879232974032896,2013-07-29
361875906169548800,2013-07-29
361875245818318848,2013-07-29
361873382557495298,2013-07-29
361872514529509376,2013-07-29
361865551397662721,2013-07-29
361857950140211201,2013-07-29
361854036560986113,2013-07-29
361815281636622336,2013-07-29
361813551075164160,2013-07-29
361813270161661953,2013-07-29
361813172182728704,2013-07-29
361811956518240256,2013-07-29
361669010997260289,2013-07-29
361666174951497729,2013-07-29
361665960702263297,2013-07-29
361663135146442752,2013-07-29
361635447652356097,2013-07-28
361634490369585152,2013-07-28
361632147796262912,2013-07-28
361631706425466880,2013-07-28
361631092836532226,2013-07-28
361630404777738245,2013-07-28
361629572095148032,2013-07-28
361629328779382784,2013-07-28
361627576839573504,2013-07-28
361627269111885825,2013-07-28
361626014176124930,2013-07-28
361625294995591169,2013-07-28
361623957532721153,2013-07-28
361620738622500864,2013-07-28
361619051560181761,2013-07-28
361618323575799811,2013-07-28
361615755290222592,2013-07-28
